district_label_bn,source_upazila,post_office_en,post_office_bn,postal_code,source_postal_code_raw,serial,source_url
হবিগঞ্জ পোস্ট কোড,Chunaraghat,Chunaraghat UPO,,3320,,5,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Chunaraghat,Chandpur Begun SO,,3321,,6,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Chunaraghat,Narapati EDSO,,3322,,7,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Madhabpur,Madhabpur UPO,,3330,,8,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Madhabpur,Itakhola SO,,3331,,9,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Madhabpur,Shahajee Bazar SO,,3332,,10,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Madhabpur,Sayaham Nagar SO,,3333,,11,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Kalauk,Kalauk UPO,,3340,,12,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Kalauk,Lakhai SO,,3341,,13,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Baniachong,Baniachong UPO,,3350,,14,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Baniachong,Kumri Durgapur,,,,,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Baniachong,Jatrapasa SO,,3351,,15,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Baniachong,Kadirgonj SO,,3352,,16,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Azmirigonj,Azmirigonj UPO,,3360,,17,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Nabigonj,Nabigonj UPO,,3370,,18,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Nabigonj,Goplar Bazar EDSO,,3371,,19,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Nabigonj,Golduba EDSO,,3372,,20,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Nabigonj,Digalbak SO,,3373,,21,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
হবিগঞ্জ পোস্ট কোড,Nabigonj,Inathgonj EDSO,,3374,,22,https://bdpost.gov.bd/pages/static-pages/6922df67933eb65569e21c5c
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sadar,"Brah,anbaria HO",,3400,,1,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sadar,Talsahar EDSO,,3401,,2,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sadar,Ashugonj SO,,3402,,3,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sadar,Ashugonj FF SO,,3403,,4,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sadar,Pattan EDSO,,3404,,5,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Nabinagar UPO,,3410,,6,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Laur Fatepur EDSO,,3411,,7,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Rasullahbad EDSO,,3412,,8,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Shyamgram SO,,3413,,9,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Ratanpur EDSO,,3414,,10,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Shahapur SO,,3415,,11,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Jibongonj Bazar EDSO,,3416,,12,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Kaitala SO,,3417,,13,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nabinagar,Salimgonj SO,,3418,,14,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Bancharampur,Bancharampur UPO,,3420,,15,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sarail,Sarail UPO,,3430,,16,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sarail,Shahbajpur SO,,3431,,17,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Sarail,Chandura SO,,3432,,18,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nasirnagar,Nasirnagar UPO,,3440,,19,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Nasirnagar,Fandauk SO,,3441,,20,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Akhaura,Akhaura UPO,,3450,,21,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Akhaura,Azampur EDSO,,3451,,22,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Akhaura,Ganga Sagor SO,,3452,,23,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Quasba,Quasba UPO,,3460,,24,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Quasba,Kuti SO,,3461,,25,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Quasba,Chandiwar,,3462,,26,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Quasba,Chargas SO,,3463,,27,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
ব্রাহ্মণবাড়িয়া পোস্ট কোড,Quasba,Gupinathpur SO,,3464,,28,https://bdpost.gov.bd/pages/static-pages/6922e123933eb65569e2a733
কুমিল্লা পোস্ট কোড,Sadar,Cumilla HO,,3500,,1,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Sadar,Cumilla Cantt. SO,,3501,,2,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Sadar,Halimnagar SO,,3502,,3,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Sadar,Courtbari SO,,3503,,4,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Sadar,Suagonj EDSO,,3504,,5,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Sadar,Shibpur SO,,3505,,6,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chandina,Chandina UPO,,3510,,7,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chandina,Madhaiya Bazar EDSO,,3511,,8,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chandina,Meghna SO,,3512,,9,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Daudkandi,Daudkandi UPO,,3516,,10,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Daudkandi,Gouripur SO,,3517,,11,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Daudkandi,Daspara EDSO,,3518,,12,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Daudkandi,Eliotgonj SO,,3519,,13,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Burichang,Burichang UPO,,3520,,14,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Burichang,Mainamoti Bazar SO,,3521,,15,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Brahmanpara,Brahmanpara UPO,,3526,,16,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Debidwar,Debidwar UPO,,3530,,17,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Debidwar,Gangamandal SO,,3531,,18,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Debidwar,Barasalghar EDSO,,3532,,19,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Debidwar,Damti Madrasa SO,,3533,,20,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Muradnagar UPO,,3540,,21,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Ramchandarpur SO,,3541,,22,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Companigonj SO,,3542,,23,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Bangora SO,,3543,,24,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Sonakanda SO,,3544,,25,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Muradnagar,Panti Bazar SO,,3545,,26,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Homna,Homna UPO,,3546,,27,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Homna,Tarakandi SO,,3547,,28,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chaudha Gram,Chaudha Gram UPO,,3550,,29,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chaudha Gram,Batisa EDSO,,3551,,30,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Chaudha Gram,Cheora SO,,3552,,31,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Barura,Barura UPO,,3560,,32,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Barura,Payalgacha SO,,3561,,33,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Barura,Mudafargonj SO,,3562,,34,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Laksam,Laksam UPO,,3570,,35,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Laksam,Lakshamanpur EDSO,,3571,,36,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Laksam,Bipulashar EDSO,,3572,,37,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Laksam,Choto Sharifpur SO,,3573,,38,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Nangalkot,Nangalkot UPO,,3580,,39,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Nangalkot,Dalua EDSO,,3581,,40,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Nangalkot,Chharia Bazar SO,,3582,,41,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
কুমিল্লা পোস্ট কোড,Nangalkot,Gunabati SO,,3583,,42,https://bdpost.gov.bd/pages/static-pages/6922df8d933eb65569e22ba9
চাঁদপুর পোস্ট কোড,Sadar,Chandpur HO,,3600,,1,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Sadar,Puranbazar SO,,3601,,2,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Sadar,Baburhat SO,,3602,,3,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Sadar,Sahatali EDSO,,3603,,4,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Hajigonj,Hajigonj UPO,,3610,,5,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Hajigonj,Balakhal SO,,3611,,6,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Shahrasti,Shahrasti UPO,,3620,,7,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Shahrasti,Khila Bazar EDSO,,3621,,8,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Shahrasti,West Kherihar Alzamia Islamia Madrasa SO,,3622,,9,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Shahrasti,Chitoshi SO,,3623,,10,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Kachua,Kachua UPO,,3630,,11,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Kachua,Paksrirampur EDSO,,3631,,12,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Kachua,Rahima Nagar SO,,3632,,13,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Kachua,Sachar SO,,3633,,14,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Matlabgonj (Matlab),Matlabgonj (Matlab) UPO,,3640,,15,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Matlabgonj (Matlab),Mohanpur SO,,3641,,16,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Matlabgonj (Matlab),Kalipura Bazar EDSO,,3642,,17,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Matlabgonj (Matlab),Changerchar SO,,3643,,18,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Faridgonj UPO,,3650,,19,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Chandra SO,,3651,,20,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Rupsha SO,,3652,,21,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Gridkalinda EDSO,,3653,,22,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Rampur EDSO,,3654,,23,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Faridgonj,Isalampur Shah Yasin Senior Madrasa SO,,3655,,24,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Haimchar,Haimchar UPO,,3660,,25,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
চাঁদপুর পোস্ট কোড,Haimchar,Gandamara SO,,3661,,26,https://bdpost.gov.bd/pages/static-pages/6922e065933eb65569e26d8d
লক্ষ্মীপুর পোস্ট কোড,Sadar,Lakshmipur UPO,,3700,,1,https://bdpost.gov.bd/pages/static-pages/6922df52933eb65569e21350
লক্ষ্মীপুর পোস্ট কোড,Sadar,Dalal Bazar SO,,3701,,2,https://bdpost.gov.bd/pages/static-pages/6922df52933eb65569e21350
